call_id,paso,concurrencia_obj,turno,categoria,texto,transcripcion,wer,t_habla,t_fin_envio,t_resp,t_fin_resp,espera_s,resp_s,cortes_n,cortes_s,error,pausa_s,apareado,eou,stt,endpointing,llm,llm_total,tts,total,e2e
69f646f6-2b76-4045-9306-2a0ea132c21b,e3_32,32,2,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377687.486,1790377690.53,1790377694.875,1790377700.681,4.345,5.806,1,0.4,,3.318,1,1.229,1.206,0.023,0.306,0.987,0.231,1.767,2.436
69f646f6-2b76-4045-9306-2a0ea132c21b,e3_32,32,3,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377704.0,1790377707.051,1790377712.235,1790377717.641,5.184,5.406,0,0,,4.647,1,1.863,1.77,0.094,0.758,1.056,0.279,2.9,3.158
05d83542-95e0-4673-aecd-2e0ba0089552,e3_32,32,0,short,Perfecto.,Perfecto.,0.0,1790377646.195,1790377646.656,1790377649.655,1790377671.816,3.0,22.161,4,1.321,,2.437,1,0.46,0.442,0.019,0.159,1.583,0.162,0.782,1.66
05d83542-95e0-4673-aecd-2e0ba0089552,e3_32,32,1,short,Si.,C'est un city.,4.0,1790377674.254,1790377674.616,1790377677.815,1790377685.276,3.199,7.461,1,0.319,,1.756,1,1.001,0.783,0.218,0.308,0.932,0.207,1.516,1.683
05d83542-95e0-4673-aecd-2e0ba0089552,e3_32,32,2,medium,"Perfecto, muchas gracias por la informacion.","Perfecto, muchas gracias por la información.",0.0,1790377687.033,1790377689.136,1790377692.935,1790377698.296,3.799,5.361,0,0,,1.518,1,0.755,0.737,0.018,0.28,0.781,0.333,1.368,1.856
05d83542-95e0-4673-aecd-2e0ba0089552,e3_32,32,3,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377699.815,1790377702.035,1790377705.735,1790377711.264,3.7,5.529,0,0,,1.21,1,1.063,1.052,0.01,0.184,0.467,0.205,1.451,1.73
05d83542-95e0-4673-aecd-2e0ba0089552,e3_32,32,4,short,No.,no,0.0,1790377712.475,1790377712.776,1790377717.095,1790377723.67,4.319,6.575,3,1.76,,1.897,1,1.649,1.354,0.295,0.488,1.672,1.082,3.22,3.255
242109b2-5a54-4932-9edb-6645d542e573,e3_32,32,0,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377637.838,1790377638.818,1790377642.425,1790377665.637,3.607,23.213,6,2.433,,7.027,1,0.544,0.526,0.018,0.259,2.243,0.144,0.947,2.285
242109b2-5a54-4932-9edb-6645d542e573,e3_32,32,1,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377672.665,1790377674.899,1790377677.705,1790377684.643,2.806,6.938,1,0.36,,1.534,1,0.734,0.728,0.006,0.207,0.639,0.219,1.16,1.314
242109b2-5a54-4932-9edb-6645d542e573,e3_32,32,2,short,No.,no,0.0,1790377686.178,1790377686.479,1790377689.305,1790377695.118,2.826,5.814,2,1.0,,8.909,1,1.001,0.608,0.393,0.219,0.522,0.449,1.669,1.525
242109b2-5a54-4932-9edb-6645d542e573,e3_32,32,3,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377704.028,1790377707.539,1790377712.625,1790377719.429,5.086,6.804,1,0.44,,6.475,1,1.368,1.297,0.071,0.764,1.408,0.313,2.445,3.083
5d35bb2d-1d11-438c-b8f4-211c105177d6,e3_32,32,0,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377632.546,1790377633.526,1790377635.855,1790377658.019,2.329,22.163,3,1.0,,1.893,1,0.467,0.448,0.019,0.152,1.714,0.1,0.718,1.387
5d35bb2d-1d11-438c-b8f4-211c105177d6,e3_32,32,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377659.913,1790377662.967,1790377665.575,1790377670.911,2.608,5.336,1,0.48,,6.904,1,0.654,0.641,0.013,0.182,0.559,0.141,0.978,1.347
5d35bb2d-1d11-438c-b8f4-211c105177d6,e3_32,32,2,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377677.816,1790377681.327,1790377684.815,1790377692.185,3.488,7.37,1,0.32,,7.566,1,0.687,0.67,0.017,0.21,0.704,0.223,1.12,1.413
5d35bb2d-1d11-438c-b8f4-211c105177d6,e3_32,32,3,short,Perfecto.,Perfecto.,0.0,1790377699.751,1790377700.227,1790377704.775,1790377712.58,4.548,7.805,1,0.32,,1.512,1,1.483,1.302,0.181,0.514,1.139,0.416,2.413,2.647
5d35bb2d-1d11-438c-b8f4-211c105177d6,e3_32,32,4,short,Perfecto.,Perfecto.,0.0,1790377714.093,1790377714.567,1790377719.535,1790377727.109,4.968,7.574,1,0.32,,3.049,1,1.457,1.406,0.052,0.667,1.371,0.319,2.443,3.0
7fdf921e-e65e-462d-a41f-ee5e7f167180,e3_32,32,0,short,Si.,C,1.0,1790377541.723,1790377542.083,1790377544.028,1790377551.07,1.945,7.042,2,1.0,,1.973,1,1.001,0.437,0.564,0.14,0.653,0.07,1.211,1.163
7fdf921e-e65e-462d-a41f-ee5e7f167180,e3_32,32,1,short,Perfecto.,Perfecto.,0.0,1790377553.045,1790377553.524,1790377555.188,1790377560.649,1.665,5.46,1,0.32,,2.393,1,0.429,0.423,0.007,0.117,0.462,0.044,0.591,0.933
7fdf921e-e65e-462d-a41f-ee5e7f167180,e3_32,32,2,short,No.,no,0.0,1790377563.043,1790377563.344,1790377565.068,1790377571.11,1.725,6.042,1,0.56,,1.789,1,1.001,0.364,0.637,0.118,0.389,0.045,1.164,1.048
7fdf921e-e65e-462d-a41f-ee5e7f167180,e3_32,32,3,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377572.901,1790377576.404,1790377578.188,1790377584.802,1.784,6.613,1,0.68,,2.701,1,0.538,0.532,0.007,0.138,0.418,0.067,0.744,1.021
7fdf921e-e65e-462d-a41f-ee5e7f167180,e3_32,32,4,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377587.503,1790377588.484,1790377590.588,1790377596.072,2.104,5.484,1,0.36,,1.0,1,0.442,0.437,0.006,0.19,0.453,0.136,0.769,1.029
7fdf921e-e65e-462d-a41f-ee5e7f167180,e3_32,32,5,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377597.072,1790377599.304,1790377601.268,1790377607.845,1.965,6.577,1,0.32,,2.112,1,0.729,0.72,0.009,0.172,0.584,0.085,0.986,1.105
68f564fe-7458-44a1-b1f7-ef280673df89,e3_32,32,0,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377566.189,1790377569.23,1790377570.938,1790377577.22,1.708,6.281,1,0.48,,2.993,1,0.542,0.527,0.015,0.129,0.425,0.065,0.736,0.847
68f564fe-7458-44a1-b1f7-ef280673df89,e3_32,32,1,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377580.214,1790377582.451,1790377584.739,1790377592.798,2.288,8.059,2,0.64,,4.663,1,0.409,0.403,0.005,0.137,0.755,0.119,0.665,1.28
68f564fe-7458-44a1-b1f7-ef280673df89,e3_32,32,2,short,Si.,C,1.0,1790377597.461,1790377597.83,1790377599.859,1790377604.955,2.029,5.097,0,0,,4.258,1,1.001,0.468,0.533,0.15,0.437,0.18,1.331,1.184
68f564fe-7458-44a1-b1f7-ef280673df89,e3_32,32,3,short,Perfecto.,perfecto,0.0,1790377609.213,1790377609.691,1790377611.098,1790377616.902,1.408,5.803,2,1.0,,3.019,1,0.428,0.42,0.008,0.145,0.414,0.046,0.619,0.707
68f564fe-7458-44a1-b1f7-ef280673df89,e3_32,32,4,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377619.922,1790377620.91,1790377623.178,1790377629.471,2.268,6.293,2,0.72,,3.144,1,1.001,0.462,0.539,0.175,0.488,0.104,1.28,1.108
e6f77428-26b9-4af0-8b8e-2e899b4f5d59,e3_32,32,0,short,Si.,C,1.0,1790377561.107,1790377561.468,1790377563.338,1790377569.189,1.87,5.851,1,0.32,,2.764,1,1.001,0.429,0.572,0.123,0.456,0.083,1.207,1.087
e6f77428-26b9-4af0-8b8e-2e899b4f5d59,e3_32,32,1,short,Perfecto.,Perfecto.,0.0,1790377571.955,1790377572.428,1790377574.378,1790377580.026,1.95,5.647,1,0.4,,2.503,1,0.58,0.575,0.006,0.139,0.467,0.095,0.814,1.14
e6f77428-26b9-4af0-8b8e-2e899b4f5d59,e3_32,32,2,medium,"Perfecto, muchas gracias por la informacion.","Perfecto, muchas gracias por la información.",0.0,1790377582.529,1790377584.647,1790377587.419,1790377595.341,2.771,7.922,0,0,,3.548,1,0.658,0.65,0.008,0.26,0.947,0.185,1.104,1.5
e6f77428-26b9-4af0-8b8e-2e899b4f5d59,e3_32,32,3,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377598.89,1790377601.948,1790377604.298,1790377610.139,2.351,5.84,1,0.32,,3.879,1,0.599,0.591,0.008,0.164,0.521,0.159,0.922,1.275
e6f77428-26b9-4af0-8b8e-2e899b4f5d59,e3_32,32,4,short,No.,no,0.0,1790377614.018,1790377614.327,1790377616.338,1790377626.341,2.011,10.003,3,1.161,,1.58,1,1.0,0.481,0.52,0.166,1.214,0.153,1.32,1.156
e6f77428-26b9-4af0-8b8e-2e899b4f5d59,e3_32,32,5,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377627.922,1790377631.428,1790377633.659,1790377639.15,2.231,5.491,1,0.44,,4.383,1,0.626,0.604,0.023,0.185,0.518,0.117,0.928,1.243
4c7a4678-85bc-417a-bdc3-65d0e0593633,e3_32,32,0,short,Si.,C,1.0,1790377593.891,1790377594.252,1790377596.148,1790377600.755,1.896,4.606,1,0.36,,7.853,1,1.001,0.459,0.542,0.178,0.385,0.066,1.245,1.07
4c7a4678-85bc-417a-bdc3-65d0e0593633,e3_32,32,1,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377608.608,1790377611.652,1790377614.269,1790377619.842,2.617,5.573,1,0.48,,4.05,1,0.684,0.679,0.006,0.137,0.913,0.09,0.911,1.685
4c7a4678-85bc-417a-bdc3-65d0e0593633,e3_32,32,2,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377623.892,1790377627.412,1790377629.988,1790377635.438,2.576,5.45,1,0.52,,1.623,1,0.579,0.571,0.008,0.131,0.574,0.193,0.903,1.343
4c7a4678-85bc-417a-bdc3-65d0e0593633,e3_32,32,3,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377637.062,1790377639.292,1790377642.308,1790377647.845,3.016,5.536,1,0.36,,2.215,1,0.589,0.581,0.008,0.178,0.917,0.214,0.981,1.715
f4e5fa06-3423-4c21-92d4-a9e51f1ea5b0,e3_32,32,0,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377582.082,1790377583.063,1790377585.819,1790377608.421,2.756,22.602,5,2.16,,3.651,1,1.001,0.44,0.561,0.144,1.742,0.139,1.284,1.605
f4e5fa06-3423-4c21-92d4-a9e51f1ea5b0,e3_32,32,1,medium,"Hola, buenas tardes, si, te escucho bien.","Hola, buenas tardes. Sí, te escucho bien.",0.0,1790377612.072,1790377614.663,1790377617.379,1790377622.425,2.716,5.046,0,0,,1.152,1,0.737,0.731,0.006,0.163,0.661,0.13,1.03,1.524
f4e5fa06-3423-4c21-92d4-a9e51f1ea5b0,e3_32,32,2,medium,"Perfecto, muchas gracias por la informacion.","Perfecto, muchas gracias por la información.",0.0,1790377623.578,1790377625.683,1790377628.139,1790377633.63,2.455,5.491,1,0.52,,1.788,1,0.558,0.552,0.006,0.166,0.43,0.111,0.835,1.096
f4e5fa06-3423-4c21-92d4-a9e51f1ea5b0,e3_32,32,3,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377635.419,1790377637.643,1790377640.179,1790377645.498,2.536,5.32,1,0.44,,1.464,1,0.565,0.557,0.007,0.203,0.682,0.113,0.88,1.355
f4e5fa06-3423-4c21-92d4-a9e51f1ea5b0,e3_32,32,4,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377646.964,1790377650.485,1790377653.458,1790377660.196,2.973,6.738,1,0.52,,1.03,1,0.583,0.572,0.011,0.335,0.828,0.241,1.159,1.572
f4e5fa06-3423-4c21-92d4-a9e51f1ea5b0,e3_32,32,5,short,No.,no,0.0,1790377661.227,1790377661.543,1790377663.858,1790377669.118,2.315,5.26,1,0.32,,2.468,1,1.0,0.572,0.428,0.083,0.565,0.171,1.253,1.185
f4e5fa06-3423-4c21-92d4-a9e51f1ea5b0,e3_32,32,6,short,No.,no,0.0,1790377671.587,1790377671.903,1790377674.259,1790377679.558,2.355,5.3,1,0.32,,1.106,1,1.001,0.433,0.568,0.083,0.37,0.217,1.3,1.221
f81fe2ad-0ae8-42eb-9e3d-ee1ed2623e1d,e3_32,32,0,short,No.,No.,0.0,1790377573.729,1790377574.03,1790377575.878,1790377581.853,1.848,5.975,1,1.08,,7.575,1,1.001,0.429,0.572,0.15,0.432,0.1,1.251,1.105
f81fe2ad-0ae8-42eb-9e3d-ee1ed2623e1d,e3_32,32,1,short,Si.,C.,1.0,1790377589.428,1790377589.791,1790377592.318,1790377597.855,2.528,5.537,0,0,,2.122,1,1.0,0.46,0.541,0.123,0.52,0.097,1.221,1.102
f81fe2ad-0ae8-42eb-9e3d-ee1ed2623e1d,e3_32,32,2,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377599.977,1790377602.21,1790377604.638,1790377612.883,2.428,8.244,1,0.44,,3.487,1,0.552,0.545,0.007,0.152,0.685,0.096,0.8,1.33
f81fe2ad-0ae8-42eb-9e3d-ee1ed2623e1d,e3_32,32,3,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377616.37,1790377617.37,1790377619.439,1790377625.215,2.069,5.776,1,0.36,,1.926,1,0.472,0.466,0.006,0.159,0.518,0.088,0.72,1.075
f81fe2ad-0ae8-42eb-9e3d-ee1ed2623e1d,e3_32,32,4,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377627.142,1790377628.13,1790377630.878,1790377636.338,2.748,5.46,1,0.32,,2.202,1,0.489,0.481,0.008,0.174,0.908,0.161,0.824,1.553
f81fe2ad-0ae8-42eb-9e3d-ee1ed2623e1d,e3_32,32,5,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377638.541,1790377642.05,1790377644.518,1790377650.28,2.468,5.762,1,0.36,,8.525,1,0.703,0.695,0.008,0.175,0.57,0.138,1.016,1.406
f81fe2ad-0ae8-42eb-9e3d-ee1ed2623e1d,e3_32,32,6,short,No.,no,0.0,1790377658.806,1790377659.11,1790377661.238,1790377666.775,2.128,5.536,2,0.84,,1.066,1,1.0,0.465,0.535,0.236,0.635,0.135,1.371,1.138
f81fe2ad-0ae8-42eb-9e3d-ee1ed2623e1d,e3_32,32,7,short,Perfecto.,Perfecto.,0.0,1790377667.842,1790377668.311,1790377671.198,1790377677.047,2.888,5.848,0,0,,5.489,1,0.671,0.655,0.016,0.224,0.511,0.194,1.089,1.365
08e9a698-21e9-4078-839d-a7d0ff40d783,e3_32,32,0,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377601.207,1790377604.247,1790377606.359,1790377611.967,2.111,5.608,1,0.32,,1.908,1,0.592,0.573,0.019,0.138,0.571,0.103,0.832,1.07
08e9a698-21e9-4078-839d-a7d0ff40d783,e3_32,32,1,medium,"Hola, buenas tardes, si, te escucho bien.","Hola, buenas tardes. Sí, te escucho bien.",0.0,1790377613.875,1790377616.468,1790377618.359,1790377624.6,1.891,6.241,0,0,,3.941,1,0.542,0.536,0.006,0.14,0.475,0.236,0.918,1.079
08e9a698-21e9-4078-839d-a7d0ff40d783,e3_32,32,2,short,Si.,C.,1.0,1790377628.542,1790377628.908,1790377631.518,1790377637.007,2.611,5.488,1,0.32,,1.49,1,1.001,0.707,0.293,0.254,0.528,0.195,1.449,1.434
08e9a698-21e9-4078-839d-a7d0ff40d783,e3_32,32,3,short,No.,no,0.0,1790377638.498,1790377638.807,1790377640.918,1790377646.4,2.111,5.481,1,0.36,,1.471,1,1.001,0.439,0.562,0.271,0.786,0.166,1.437,1.17
08e9a698-21e9-4078-839d-a7d0ff40d783,e3_32,32,4,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377647.871,1790377651.388,1790377654.119,1790377658.76,2.73,4.641,1,0.44,,1.0,1,0.612,0.602,0.009,0.284,0.728,0.152,1.048,1.486
08e9a698-21e9-4078-839d-a7d0ff40d783,e3_32,32,5,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377659.761,1790377663.268,1790377665.879,1790377670.857,2.611,4.979,1,0.48,,3.969,1,0.897,0.89,0.008,0.172,0.366,0.189,1.258,1.447
08e9a698-21e9-4078-839d-a7d0ff40d783,e3_32,32,6,medium,"Perfecto, muchas gracias por la informacion.","Perfecto, muchas gracias por la información.",0.0,1790377674.827,1790377676.928,1790377680.439,1790377688.408,3.511,7.969,1,0.68,,4.575,1,0.737,0.728,0.009,0.206,0.93,0.267,1.21,1.698
6e55c960-36c8-4dc7-9821-406eb1ccd9df,e3_32,32,0,short,No.,No.,0.0,1790377605.111,1790377605.412,1790377607.329,1790377612.253,1.916,4.925,1,0.32,,1.58,1,1.0,0.428,0.572,0.187,0.638,0.123,1.31,1.126
6e55c960-36c8-4dc7-9821-406eb1ccd9df,e3_32,32,1,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377613.834,1790377614.832,1790377617.809,1790377623.53,2.976,5.721,1,0.4,,3.919,1,1.001,0.603,0.397,0.146,0.964,0.132,1.279,1.703
6e55c960-36c8-4dc7-9821-406eb1ccd9df,e3_32,32,2,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377627.449,1790377628.433,1790377631.248,1790377636.783,2.816,5.535,1,0.32,,2.705,1,1.001,0.662,0.34,0.254,0.81,0.129,1.384,1.604
6e55c960-36c8-4dc7-9821-406eb1ccd9df,e3_32,32,3,short,Si.,C.,1.0,1790377639.488,1790377639.856,1790377642.329,1790377647.788,2.472,5.46,1,0.36,,1.306,1,1.002,0.466,0.535,0.192,0.567,0.216,1.409,1.253
6e55c960-36c8-4dc7-9821-406eb1ccd9df,e3_32,32,4,short,Si.,C,1.0,1790377649.095,1790377649.472,1790377651.888,1790377657.572,2.416,5.684,0,0,,1.573,1,1.0,0.443,0.558,0.199,0.742,0.149,1.348,1.152
6e55c960-36c8-4dc7-9821-406eb1ccd9df,e3_32,32,5,medium,"Hola, buenas tardes, si, te escucho bien.","Hola, buenas tardes. Sí, te escucho bien.",0.0,1790377659.145,1790377661.732,1790377664.648,1790377671.348,2.916,6.699,1,0.36,,1.0,1,0.652,0.64,0.012,0.178,0.657,0.181,1.011,1.309
6e55c960-36c8-4dc7-9821-406eb1ccd9df,e3_32,32,6,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377672.348,1790377673.332,1790377676.488,1790377681.811,3.156,5.323,0,0,,2.879,1,0.755,0.737,0.018,0.4,0.855,0.207,1.362,1.804
6e55c960-36c8-4dc7-9821-406eb1ccd9df,e3_32,32,7,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377684.691,1790377686.912,1790377690.048,1790377695.976,3.137,5.927,1,0.96,,2.831,1,1.237,1.227,0.01,0.295,0.764,0.243,1.774,1.869
15f6dfc6-f919-4bbc-ad0c-e2f77a52cc76,e3_32,32,0,short,Perfecto.,Perfecto.,0.0,1790377639.584,1790377640.044,1790377643.009,1790377666.1,2.965,23.091,5,2.48,,2.286,1,0.471,0.453,0.019,0.162,1.472,0.162,0.795,1.595
15f6dfc6-f919-4bbc-ad0c-e2f77a52cc76,e3_32,32,1,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377668.387,1790377670.624,1790377673.409,1790377680.908,2.785,7.499,1,0.88,,2.689,1,0.564,0.556,0.008,0.172,0.623,0.293,1.03,1.286
15f6dfc6-f919-4bbc-ad0c-e2f77a52cc76,e3_32,32,2,short,Perfecto.,Perfecto.,0.0,1790377683.597,1790377684.064,1790377687.689,1790377692.652,3.624,4.963,0,0,,5.072,1,0.628,0.612,0.016,0.24,0.801,0.274,1.142,1.7
15f6dfc6-f919-4bbc-ad0c-e2f77a52cc76,e3_32,32,3,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377697.725,1790377699.964,1790377703.889,1790377709.417,3.924,5.528,0,0,,3.149,1,1.075,1.017,0.058,0.301,0.603,0.339,1.715,2.001
9414fea1-129a-482e-9f48-4f5387a5d45d,e3_32,32,0,medium,"Hola, buenas tardes, si, te escucho bien.","Hola, buenas tardes. Sí, te escucho bien.",0.0,1790377635.379,1790377637.96,1790377641.249,1790377664.621,3.289,23.373,6,2.36,,1.0,1,0.531,0.514,0.017,0.159,2.481,0.133,0.823,2.035
9414fea1-129a-482e-9f48-4f5387a5d45d,e3_32,32,1,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377665.622,1790377666.62,1790377669.889,1790377675.504,3.269,5.615,0,0,,3.358,1,1.001,0.856,0.145,0.175,0.887,0.154,1.33,1.9
9414fea1-129a-482e-9f48-4f5387a5d45d,e3_32,32,2,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377678.862,1790377682.38,1790377685.569,1790377695.627,3.189,10.058,0,0,,1.984,1,0.682,0.672,0.01,0.177,0.86,0.278,1.137,1.349
9414fea1-129a-482e-9f48-4f5387a5d45d,e3_32,32,3,short,Perfecto.,Perfecto.,0.0,1790377697.612,1790377698.08,1790377701.688,1790377707.259,3.608,5.571,0,0,,1.0,1,0.891,0.869,0.022,0.297,0.647,0.175,1.363,1.7
9414fea1-129a-482e-9f48-4f5387a5d45d,e3_32,32,4,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377708.26,1790377711.78,1790377717.408,1790377728.415,5.629,11.007,1,0.36,,7.799,1,1.694,1.468,0.227,0.86,2.131,0.537,3.09,3.683
9414fea1-129a-482e-9f48-4f5387a5d45d,e3_32,32,5,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.","Más o menos, tuve un par de dudas con el manual, pero nada grave.",0.0,1790377736.215,1790377739.26,1790377745.728,1790377752.61,6.468,6.881,2,0.72,,5.692,1,2.445,2.235,0.21,0.627,1.847,0.244,3.316,4.468
a97f9f55-9e99-4f7c-a886-41d9a4accf1a,e3_32,32,0,short,Si.,C,1.0,1790377648.319,1790377648.68,1790377651.818,1790377657.346,3.139,5.528,0,0,,1.261,1,1.0,0.448,0.552,0.152,1.018,0.246,1.398,1.715
a97f9f55-9e99-4f7c-a886-41d9a4accf1a,e3_32,32,1,medium,"Hola, buenas tardes, si, te escucho bien.","Hola, buenas tardes. Sí, te escucho bien.",0.0,1790377658.608,1790377661.2,1790377663.659,1790377687.43,2.459,23.772,5,1.72,,2.307,1,0.58,0.561,0.019,0.172,1.802,0.19,0.943,1.13
a97f9f55-9e99-4f7c-a886-41d9a4accf1a,e3_32,32,2,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377689.738,1790377690.72,1790377695.218,1790377701.184,4.499,5.965,0,0,,4.606,1,1.002,0.963,0.039,0.199,1.329,0.242,1.442,2.546
a97f9f55-9e99-4f7c-a886-41d9a4accf1a,e3_32,32,3,medium,"No, la verdad que todavia no lo lleve al service.","No, la verdad que todavía no lo lleve al servicio.",0.1,1790377705.791,1790377708.02,1790377713.538,1790377718.383,5.519,4.845,0,0,,5.946,1,2.142,1.921,0.221,0.504,0.951,0.329,2.976,3.272
a97f9f55-9e99-4f7c-a886-41d9a4accf1a,e3_32,32,4,long,"Si, el auto esta andando barbaro, sin ningun problema hasta ahora.","Sí, el auto está andando barbaro, sin ningún problema hasta ahora.",0.0,1790377724.33,1790377727.84,1790377734.178,1790377740.504,6.338,6.326,1,0.36,,1.366,1,1.99,1.926,0.064,0.588,1.565,0.445,3.023,3.994
a97f9f55-9e99-4f7c-a886-41d9a4accf1a,e3_32,32,5,short,"Dale, de acuerdo.","Dale, de acuerdo.",0.0,1790377741.87,1790377742.86,1790377747.618,1790377753.825,4.758,6.207,0,0,,6.994,1,1.365,1.289,0.076,0.391,0.842,0.329,2.084,2.484
c8e7d9f2-1ebd-4810-bc1d-cf9580998adf,e3_32,32,0,short,"Dale, de acuerdo.",,,1790377622.491,1790377623.472,1790377626.389,1790377648.831,2.917,22.442,4,1.56,,3.087,0,,,,,,,,
c8e7d9f2-1ebd-4810-bc1d-cf9580998adf,e3_32,32,1,short,"Dale, de acuerdo.",,,1790377651.918,1790377652.912,1790377655.708,1790377678.191,2.797,22.482,4,1.32,,3.971,0,,,,,,,,
c8e7d9f2-1ebd-4810-bc1d-cf9580998adf,e3_32,32,2,short,"Dale, de acuerdo.",,,1790377682.162,1790377683.152,1790377688.268,1790377711.439,5.116,23.171,4,1.4,,3.554,0,,,,,,,,
c8e7d9f2-1ebd-4810-bc1d-cf9580998adf,e3_32,32,3,short,No.,,,1790377714.994,1790377715.312,1790377721.468,1790377728.045,6.156,6.576,2,1.08,,1.189,0,,,,,,,,
c8e7d9f2-1ebd-4810-bc1d-cf9580998adf,e3_32,32,4,short,Perfecto.,,,1790377729.233,1790377729.712,1790377734.188,1790377738.837,4.476,4.648,0,0,,2.936,0,,,,,,,,
c8e7d9f2-1ebd-4810-bc1d-cf9580998adf,e3_32,32,5,long,"Mas o menos, tuve un par de dudas con el manual pero nada grave.",,,1790377741.772,1790377744.832,1790377750.788,1790377759.319,5.956,8.531,1,0.48,,3.217,0,,,,,,,,
c8e7d9f2-1ebd-4810-bc1d-cf9580998adf,e3_32,32,6,short,No.,,,1790377762.536,1790377762.852,1790377769.548,1790377774.049,6.696,4.501,1,0.72,,4.133,0,,,,,,,,
c8e7d9f2-1ebd-4810-bc1d-cf9580998adf,e3_32,32,7,short,Si.,,,1790377778.183,1790377778.552,1790377774.308,1790377784.637,-4.243,10.329,3,1.0,,2.56,0,,,,,,,,
